id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
10116-RO-G_4787,"Vestido Victoria","Cor: ROSA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=rosa&attribute_pa_tamanho=g,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:ROSA,tamanho:GG/G/M/P/PP:G"
10116-RO-M_4786,"Vestido Victoria","Cor: ROSA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=rosa&attribute_pa_tamanho=m,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:ROSA,tamanho:GG/G/M/P/PP:M"
10116-AZ-GG_4783,"Vestido Victoria","Cor: AZUL MARINHO, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=gg,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:AZUL MARINHO,tamanho:GG/G/M/P/PP:GG"
10116-AZ-M_4781,"Vestido Victoria","Cor: AZUL MARINHO, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=m,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:AZUL MARINHO,tamanho:GG/G/M/P/PP:M"
10116-AZ-P_4780,"Vestido Victoria","Cor: AZUL MARINHO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=p,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:AZUL MARINHO,tamanho:GG/G/M/P/PP:P"
10116-AZ-PP_4779,"Vestido Victoria","Cor: AZUL MARINHO, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-victoria/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=pp,"Mid, Vestido, Vestido Mid","Paola Giacomelli",449.99BRL,in stock,10116_4442,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoVictoria_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoVictoria_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,224.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/ROSA:AZUL MARINHO,tamanho:GG/G/M/P/PP:PP"
10111-PR-P_4775,"Vestido Valentina","Cor: PRETO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg,https://paolagiacomelli.com.br/produto/vestido-valentino/?attribute_pa_cor=preto&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",649.99BRL,in stock,10111_4098,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-3_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,259.99BRL,new,published,,,,,,,"cor:BEGE/PRETO:PRETO,tamanho:P/PP/GG/G/M:P"
10111-BE-M_4771,"Vestido Valentina","Cor: BEGE, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-2_size.jpg,https://paolagiacomelli.com.br/produto/vestido-valentino/?attribute_pa_cor=bege&attribute_pa_tamanho=m,"Vestido Longo","Paola Giacomelli",649.99BRL,in stock,10111_4098,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-3_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,259.99BRL,new,published,,,,,,,"cor:BEGE/PRETO:BEGE,tamanho:P/PP/GG/G/M:M"
10111-BE-PP_4769,"Vestido Valentina","Cor: BEGE, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-2_size.jpg,https://paolagiacomelli.com.br/produto/vestido-valentino/?attribute_pa_cor=bege&attribute_pa_tamanho=pp,"Vestido Longo","Paola Giacomelli",649.99BRL,in stock,10111_4098,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino-3_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Valentino_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,259.99BRL,new,published,,,,,,,"cor:BEGE/PRETO:BEGE,tamanho:P/PP/GG/G/M:PP"
10118-PR-GG_4743,"Vestido Samara Curto","Cor: PRETO, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SamaraCurto_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-samara-curto/?attribute_pa_cor=preto&attribute_pa_tamanho=gg,"Vestido Curto","Paola Giacomelli",349.99BRL,in stock,10118_4444,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SamaraCurto_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SamaraCurto_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SamaraCurto_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,174.99BRL,new,published,,,,,,,"cor:PRETO/PINK:PRETO,tamanho:PP/GG/M/P/G:GG"
10105-ES-M_4731,"Vestido Paula","Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/VestidoPaula_size.jpg,https://paolagiacomelli.com.br/produto/vestido-paula/?attribute_pa_tamanho=m,"Mid","Paola Giacomelli",589.99BRL,in stock,10105_4078,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Paula-1.jpg_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,235.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:M"
10105-ES-P_4730,"Vestido Paula","Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/VestidoPaula_size.jpg,https://paolagiacomelli.com.br/produto/vestido-paula/?attribute_pa_tamanho=p,"Mid","Paola Giacomelli",589.99BRL,in stock,10105_4078,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Paula-1.jpg_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,235.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:P"
10105-ES-PP_4729,"Vestido Paula","Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/VestidoPaula_size.jpg,https://paolagiacomelli.com.br/produto/vestido-paula/?attribute_pa_tamanho=pp,"Mid","Paola Giacomelli",589.99BRL,in stock,10105_4078,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Paula-1.jpg_size.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,235.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:PP"
10117-PI-G_4707,"Vestido Mariah","Cor: PINK, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-mariah/?attribute_pa_cor=pink&attribute_pa_tamanho=g,"Vestido Curto","Paola Giacomelli",349.99BRL,in stock,10117_4443,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,174.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/PINK:PINK,tamanho:PP/P/M/G:G"
10117-PI-PP_4704,"Vestido Mariah","Cor: PINK, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-mariah/?attribute_pa_cor=pink&attribute_pa_tamanho=pp,"Vestido Curto","Paola Giacomelli",349.99BRL,in stock,10117_4443,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,174.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/PINK:PINK,tamanho:PP/P/M/G:PP"
10117-AZ-M_4701,"Vestido Mariah","Cor: AZUL MARINHO, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-mariah/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=m,"Vestido Curto","Paola Giacomelli",349.99BRL,in stock,10117_4443,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,174.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/PINK:AZUL MARINHO,tamanho:PP/P/M/G:M"
10117-AZ-P_4700,"Vestido Mariah","Cor: AZUL MARINHO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/produto/vestido-mariah/?attribute_pa_cor=azul-marinho&attribute_pa_tamanho=p,"Vestido Curto","Paola Giacomelli",349.99BRL,in stock,10117_4443,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_VestidoMariah_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_VestidoMariah_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,174.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/PINK:AZUL MARINHO,tamanho:PP/P/M/G:P"
10100-L-PO-G_4697,"Vestido Leticia","Estampa: POA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-1_size.jpg,https://paolagiacomelli.com.br/produto/vestido-leticia-listras/?attribute_pa_estampa=poa&attribute_pa_tamanho=g,"Vestido Longo","Paola Giacomelli",349.9BRL,in stock,10100-L_4038,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-listras-verdes-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-listras-verdes-3_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-1_size.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,139.99BRL,new,published,,,,,,,"estampa:POA/LISTRAS VERDE:POA,tamanho:P/PP/GG/G/M:G"
10100-L-PO-P_4695,"Vestido Leticia","Estampa: POA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-1_size.jpg,https://paolagiacomelli.com.br/produto/vestido-leticia-listras/?attribute_pa_estampa=poa&attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",349.9BRL,in stock,10100-L_4038,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-listras-verdes-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-listras-verdes-3_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-leticia-Poa-1_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,139.99BRL,new,published,,,,,,,"estampa:POA/LISTRAS VERDE:POA,tamanho:P/PP/GG/G/M:P"
10109-PR-M_4686,"Vestido Laura","Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-laura-1_size.jpg,https://paolagiacomelli.com.br/produto/vestido-laura/?attribute_pa_tamanho=m,"Vestido Longo","Paola Giacomelli",459.99BRL,in stock,10109_4075,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Laura-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Laura-4_size.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,183.99BRL,new,published,,,,,,,"tamanho:P/M/G/GG:M"
10109-PR-P_4685,"Vestido Laura","Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-laura-1_size.jpg,https://paolagiacomelli.com.br/produto/vestido-laura/?attribute_pa_tamanho=p,"Vestido Longo","Paola Giacomelli",459.99BRL,in stock,10109_4075,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Laura-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Laura-4_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,183.99BRL,new,published,,,,,,,"tamanho:P/M/G/GG:P"
10101-BR-P_4680,"Vestido Jaque","Cor: BRANCO, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Jaque-Branco-1_size.jpg,https://paolagiacomelli.com.br/produto/vestido-jaque/?attribute_pa_cor=branco&attribute_pa_tamanho=p,"Mid","Paola Giacomelli",489.99BRL,in stock,10101_4074,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Jaque-Branco-2_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Jaque-Azul-Marinho-1_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Vestido-Jaque-Azul-Marinho-2_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,195.99BRL,new,published,,,,,,,"cor:AZUL MARINHO/BRANCO:BRANCO,tamanho:PP/P/M/G/GG:P"
4110-VE-GG_4648,"Top Paola","Cor: VERDE BANDEIRA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/top-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=gg,"Top","Paola Giacomelli",199.99BRL,in stock,4110_4441,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_TopPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,79.99BRL,new,published,,,,,,,"cor:VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/P/M/G/GG:GG"
4110-VE-G_4647,"Top Paola","Cor: VERDE BANDEIRA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/top-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=g,"Top","Paola Giacomelli",199.99BRL,in stock,4110_4441,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_TopPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,79.99BRL,new,published,,,,,,,"cor:VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/P/M/G/GG:G"
4110-VE-M_4646,"Top Paola","Cor: VERDE BANDEIRA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/top-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=m,"Top","Paola Giacomelli",199.99BRL,in stock,4110_4441,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_TopPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,79.99BRL,new,published,,,,,,,"cor:VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/P/M/G/GG:M"
4110-VE-P_4645,"Top Paola","Cor: VERDE BANDEIRA, Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/top-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=p,"Top","Paola Giacomelli",199.99BRL,in stock,4110_4441,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_TopPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,79.99BRL,new,published,,,,,,,"cor:VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/P/M/G/GG:P"
4110-VE-PP_4644,"Top Paola","Cor: VERDE BANDEIRA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/top-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=pp,"Top","Paola Giacomelli",199.99BRL,in stock,4110_4441,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_TopPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_TopPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,79.99BRL,new,published,,,,,,,"cor:VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/P/M/G/GG:PP"
4108-BR-G_4642,"Top Fernanda","Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-1._size.jpg,https://paolagiacomelli.com.br/produto/top-fernanda/?attribute_pa_tamanho=g,"Top","Paola Giacomelli",299.99BRL,in stock,4108_4069,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-Off_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,119.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:G"
4108-BR-M_4641,"Top Fernanda","Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-1._size.jpg,https://paolagiacomelli.com.br/produto/top-fernanda/?attribute_pa_tamanho=m,"Top","Paola Giacomelli",299.99BRL,in stock,4108_4069,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-Off_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,119.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:M"
4108-BR-P_4640,"Top Fernanda","Tamanho: P",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-1._size.jpg,https://paolagiacomelli.com.br/produto/top-fernanda/?attribute_pa_tamanho=p,"Top","Paola Giacomelli",299.99BRL,in stock,4108_4069,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Top-Fernanda-Off_size.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,119.99BRL,new,published,,,,,,,"tamanho:PP/P/M/G/GG:P"
3104-BE-G_4627,"Saia Valentina","Cor: BEGE, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Conjunto-Valentino-3-_size.jpg,https://paolagiacomelli.com.br/produto/saia-valentino/?attribute_pa_cor=bege&attribute_pa_tamanho=g,"Saia Mid","Paola Giacomelli",389.99BRL,in stock,3104_4049,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Conjunto-Valentino1_size.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/04/Conjunto-Valentino-2_size.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,155.99BRL,new,published,,,,,,,"cor:BEGE/PRETO:BEGE,tamanho:GG/G/M/P/PP:G"
10115-VE-GG_4623,"Saia Paola","Cor: VERDE BANDEIRA, Tamanho: GG",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/saia-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=gg,"Saia Mid","Paola Giacomelli",339.99BRL,in stock,10115_4440,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SaiaPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,135.99BRL,new,published,,,,,,,"cor:CRU/VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/GG/G/M/P:GG"
10115-VE-G_4622,"Saia Paola","Cor: VERDE BANDEIRA, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/saia-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=g,"Saia Mid","Paola Giacomelli",339.99BRL,in stock,10115_4440,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SaiaPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,135.99BRL,new,published,,,,,,,"cor:CRU/VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/GG/G/M/P:G"
10115-VE-M_4621,"Saia Paola","Cor: VERDE BANDEIRA, Tamanho: M",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/saia-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=m,"Saia Mid","Paola Giacomelli",339.99BRL,in stock,10115_4440,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SaiaPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-13T23:59+00:00,135.99BRL,new,published,,,,,,,"cor:CRU/VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/GG/G/M/P:M"
10115-VE-PP_4619,"Saia Paola","Cor: VERDE BANDEIRA, Tamanho: PP",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/saia-paola/?attribute_pa_cor=verde-bandeira&attribute_pa_tamanho=pp,"Saia Mid","Paola Giacomelli",339.99BRL,in stock,10115_4440,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SaiaPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,135.99BRL,new,published,,,,,,,"cor:CRU/VERDE BANDEIRA:VERDE BANDEIRA,tamanho:PP/GG/G/M/P:PP"
10115-BE-G_4617,"Saia Paola","Cor: CRU, Tamanho: G",https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/produto/saia-paola/?attribute_pa_cor=cru&attribute_pa_tamanho=g,"Saia Mid","Paola Giacomelli",339.99BRL,in stock,10115_4440,,"https://paolagiacomelli.com.br/wp-content/uploads/2021/05/3_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/1_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/4_SaiaPaola_sizeOK.jpg,https://paolagiacomelli.com.br/wp-content/uploads/2021/05/2_SaiaPaola_sizeOK.jpg",2022-02-01T00:00+00:00/2022-03-12T23:59+00:00,135.99BRL,new,published,,,,,,,"cor:CRU/VERDE BANDEIRA:CRU,tamanho:PP/GG/G/M/P:G"
